"","Dispatching_base_num","numOutput","year","month","day","hour","Borough","Zone","ZipCode","Date","TemperatureF","Preci","Events"
"6049","B02598",93,2015,3,14,6,"Brooklyn","Bushwick South","11221","2015/3/14 6:51",43,"0.06","Rain"
"6050","B02598",665,2015,3,14,7,"Manhattan","Upper West Side South","10024","2015/3/14 7:51",44.1,"0.14","Rain"
"6051","B02598",396,2015,3,14,8,"Manhattan","Financial District South","10005","2015/3/14 8:51",45,"0.12","Rain"
"6052","B02598",897,2015,3,14,9,"Manhattan","Clinton East","10019","2015/3/14 9:51",45,"0.08","Rain"
"6053","B02598",1260,2015,3,14,10,"Manhattan","Midtown East","10022","2015/3/14 10:51",45,"0.06","Rain"
"6054","B02598",503,2015,3,14,11,"Manhattan","Clinton West","10019","2015/3/14 11:51",46,"0.05","Rain"
"6055","B02598",1122,2015,3,14,12,"Manhattan","Murray Hill","10016","2015/3/14 12:51",46.9,"0.02",""
"6056","B02598",535,2015,3,14,13,"Manhattan","Flatiron","10010","2015/3/14 13:51",48.9,"N/A",""
"6057","B02598",826,2015,3,14,14,"Manhattan","Upper East Side North","10075","2015/3/14 14:51",50,"N/A",""
"6058","B02598",810,2015,3,14,15,"Manhattan","Greenwich Village South","10014","2015/3/14 15:02",50,"N/A",""
"6059","B02598",530,2015,3,14,16,"Manhattan","Greenwich Village South","10014","2015/3/14 16:51",48,"0",""
"6060","B02598",1188,2015,3,14,17,"Brooklyn","Williamsburg (South Side)","11211","2015/3/14 17:36",48,"0",""
"6061","B02598",529,2015,3,14,18,"Manhattan","Midtown North","10036","2015/3/14 18:51",46,"0.01",""
"6062","B02598",1312,2015,3,14,19,"Queens","Long Island City/Queens Plaza","11101","2015/3/14 19:51",46,"0.03","Rain"
"6063","B02598",1342,2015,3,14,20,"Manhattan","Kips Bay","10016","2015/3/14 20:51",45,"0.05","Rain"
"6064","B02598",646,2015,3,14,21,"Manhattan","Hudson Sq","10013","2015/3/14 21:51",44.1,"0.01",""
"6065","B02598",567,2015,3,14,22,"Brooklyn","Sunset Park West","11220","2015/3/14 22:51",45,"N/A",""
"6066","B02598",552,2015,3,14,23,"Manhattan","Gramercy","10017","2015/3/14 23:51",44.1,"N/A",""
"6067","B02598",1590,2015,3,15,0,"Manhattan","Lincoln Square East","10023","2015/3/15 0:51",44.1,"N/A",""
"6068","B02598",355,2015,3,15,1,"Manhattan","Union Sq","10003","2015/3/15 1:51",44.1,"N/A",""
"6069","B02598",255,2015,3,15,2,"Queens","Long Island City/Hunters Point","11101","2015/3/15 2:51",43,"N/A",""
"6070","B02598",179,2015,3,15,3,"Brooklyn","Prospect-Lefferts Gardens","11225","2015/3/15 3:51",43,"N/A",""
"6071","B02598",149,2015,3,15,4,"Manhattan","Meatpacking/West Village West","10013","2015/3/15 4:51",42.1,"N/A",""
"6072","B02598",85,2015,3,15,5,"Manhattan","Manhattan Valley","10025","2015/3/15 5:51",42.1,"N/A",""
"6073","B02598",92,2015,3,15,6,"Brooklyn","Bedford","11216","2015/3/15 6:51",41,"N/A",""
"6074","B02598",87,2015,3,15,7,"Brooklyn","Prospect Heights","11238","2015/3/15 7:51",42.1,"N/A",""
"6075","B02598",105,2015,3,15,8,"Manhattan","East Village","10009","2015/3/15 8:51",42.1,"N/A",""
"6076","B02598",159,2015,3,15,9,"Manhattan","Union Sq","10003","2015/3/15 9:51",42.1,"N/A",""
"6077","B02598",263,2015,3,15,10,"Brooklyn","Clinton Hill","11238","2015/3/15 10:51",41,"N/A",""
"6078","B02598",375,2015,3,15,11,"Manhattan","Kips Bay","10016","2015/3/15 11:51",42.1,"N/A",""
"6079","B02598",410,2015,3,15,12,"Manhattan","Upper West Side South","10024","2015/3/15 12:51",42.1,"N/A",""
"6080","B02598",411,2015,3,15,13,"Manhattan","Gramercy","10017","2015/3/15 13:51",42.1,"N/A",""
"6081","B02598",420,2015,3,15,14,"Manhattan","SoHo","10013","2015/3/15 14:51",42.1,"N/A",""
"6082","B02598",408,2015,3,15,15,"Manhattan","Gramercy","10017","2015/3/15 15:51",41,"N/A",""
"6083","B02598",431,2015,3,15,16,"Manhattan","Midtown Center","10176","2015/3/15 16:51",39.9,"N/A",""
"6084","B02598",463,2015,3,15,17,"Queens","Long Island City/Hunters Point","11101","2015/3/15 17:51",39.9,"N/A",""
"6085","B02598",385,2015,3,15,18,"Manhattan","Upper East Side North","10075","2015/3/15 18:51",39,"N/A",""
"6086","B02598",324,2015,3,15,19,"Manhattan","Midtown East","10022","2015/3/15 19:51",39,"N/A",""
"6087","B02598",325,2015,3,15,20,"Manhattan","Murray Hill","10016","2015/3/15 20:51",37.9,"N/A",""
"6088","B02598",298,2015,3,15,21,"Manhattan","Midtown South","10036","2015/3/15 21:51",37,"N/A",""
"6089","B02598",290,2015,3,15,22,"Manhattan","Gramercy","10017","2015/3/15 22:51",37,"N/A",""
"6090","B02598",235,2015,3,15,23,"Queens","JFK Airport","11430","2015/3/15 23:51",36,"N/A",""
"6091","B02598",148,2015,3,16,0,"Manhattan","World Trade Center","10006","2015/3/16 0:51",36,"N/A",""
"6092","B02598",77,2015,3,16,1,"Queens","JFK Airport","11430","2015/3/16 1:51",36,"N/A",""
"6093","B02598",56,2015,3,16,2,"Manhattan","Inwood","10034","2015/3/16 2:51",35.1,"N/A",""
"6094","B02598",45,2015,3,16,3,"Queens","JFK Airport","11430","2015/3/16 3:51",35.1,"N/A",""
"6095","B02598",78,2015,3,16,4,"Manhattan","Times Sq/Theatre District","10036","2015/3/16 4:51",35.1,"N/A",""
"6096","B02598",140,2015,3,16,5,"Brooklyn","Marine Park/Mill Basin","11229","2015/3/16 5:51",36,"N/A",""
"6097","B02598",210,2015,3,16,6,"Brooklyn","DUMBO/Vinegar Hill","11201","2015/3/16 6:51",36,"N/A",""
"6098","B02598",294,2015,3,16,7,"Manhattan","Midtown North","10036","2015/3/16 7:51",37.9,"N/A",""
"6099","B02598",396,2015,3,16,8,"Brooklyn","Park Slope","11215","2015/3/16 8:51",37.9,"N/A",""
"6100","B02598",388,2015,3,16,9,"Manhattan","Lenox Hill West","10065","2015/3/16 9:51",39,"N/A",""
"6101","B02598",290,2015,3,16,10,"Queens","LaGuardia Airport","11371","2015/3/16 10:51",41,"N/A",""
"6102","B02598",250,2015,3,16,11,"Brooklyn","Downtown Brooklyn/MetroTech","11201","2015/3/16 11:51",42.1,"N/A",""
"6103","B02598",195,2015,3,16,12,"Queens","LaGuardia Airport","11371","2015/3/16 12:51",45,"N/A",""
"6104","B02598",217,2015,3,16,13,"Manhattan","Midtown Center","10176","2015/3/16 13:51",48.9,"N/A",""
"6105","B02598",240,2015,3,16,14,"Manhattan","Midtown North","10036","2015/3/16 14:51",50,"N/A",""
"6106","B02598",257,2015,3,16,15,"Queens","JFK Airport","11430","2015/3/16 15:51",51.1,"N/A",""
"6107","B02598",280,2015,3,16,16,"Manhattan","Sutton Place/Turtle Bay North","10022","2015/3/16 16:51",51.1,"N/A",""
"6108","B02598",319,2015,3,16,17,"Manhattan","East Chelsea","10011","2015/3/16 17:51",48,"N/A",""
"6109","B02598",368,2015,3,16,18,"Manhattan","Midtown North","10036","2015/3/16 18:51",48.9,"N/A",""
"6110","B02598",397,2015,3,16,19,"Manhattan","Central Harlem North","10035","2015/3/16 19:51",48.9,"N/A",""
"6111","B02598",385,2015,3,16,20,"Manhattan","Midtown South","10036","2015/3/16 20:51",50,"N/A",""
"6112","B02598",390,2015,3,16,21,"Manhattan","East Village","10009","2015/3/16 21:51",50,"N/A",""
"6113","B02598",344,2015,3,16,22,"Bronx","Mott Haven/Port Morris","10454","2015/3/16 22:51",51.1,"N/A",""
"6114","B02598",231,2015,3,16,23,"Manhattan","Times Sq/Theatre District","10036","2015/3/16 23:51",51.1,"N/A",""
"6115","B02598",124,2015,3,17,0,"Manhattan","Murray Hill","10016","2015/3/17 0:51",51.1,"N/A",""
"6116","B02598",72,2015,3,17,1,"Manhattan","Midtown Center","10176","2015/3/17 1:51",50,"N/A",""
"6117","B02598",40,2015,3,17,2,"Manhattan","East Village","10009","2015/3/17 2:51",48.9,"N/A",""
"6118","B02598",35,2015,3,17,3,"Manhattan","Clinton East","10019","2015/3/17 3:51",48.9,"0","Rain"
"6119","B02598",34,2015,3,17,4,"Manhattan","Little Italy/NoLiTa","10012","2015/3/17 4:51",50,"0.01",""
"6120","B02598",77,2015,3,17,5,"Queens","Elmhurst","11373","2015/3/17 5:51",48.9,"N/A",""
"6121","B02598",177,2015,3,17,6,"Manhattan","Lincoln Square East","10023","2015/3/17 6:51",48,"0","Rain"
"6122","B02598",299,2015,3,17,7,"Manhattan","Kips Bay","10016","2015/3/17 7:51",48.9,"0.01","Rain"
"6123","B02598",472,2015,3,17,8,"Manhattan","Upper East Side South","10075","2015/3/17 8:51",50,"0",""
"6124","B02598",406,2015,3,17,9,"Brooklyn","Williamsburg (North Side)","11249","2015/3/17 9:51",54,"N/A",""
"6125","B02598",262,2015,3,17,10,"Manhattan","Murray Hill","10016","2015/3/17 10:51",55.9,"N/A",""
"6126","B02598",189,2015,3,17,11,"Manhattan","Chinatown","10013","2015/3/17 11:51",55.9,"N/A",""
"6127","B02598",206,2015,3,17,12,"Brooklyn","Clinton Hill","11238","2015/3/17 12:51",55.9,"N/A",""
"6128","B02598",175,2015,3,17,13,"Manhattan","West Village","10014","2015/3/17 13:51",52,"N/A",""
"6129","B02598",240,2015,3,17,14,"Manhattan","Penn Station/Madison Sq West","10001","2015/3/17 14:51",51.1,"N/A",""
"6130","B02598",284,2015,3,17,15,"Manhattan","Murray Hill","10016","2015/3/17 15:51",48.9,"N/A",""
"6131","B02598",323,2015,3,17,16,"Queens","Long Island City/Queens Plaza","11101","2015/3/17 16:51",44.1,"N/A",""
"6132","B02598",388,2015,3,17,17,"Manhattan","SoHo","10013","2015/3/17 17:51",41,"N/A",""
"6133","B02598",525,2015,3,17,18,"Manhattan","Seaport","10038","2015/3/17 18:51",37.9,"N/A",""
"6134","B02598",560,2015,3,17,19,"Manhattan","Midtown Center","10176","2015/3/17 19:51",37,"N/A",""
"6135","B02598",560,2015,3,17,20,"Queens","Astoria","11102","2015/3/17 20:51",36,"N/A",""
"6136","B02598",583,2015,3,17,21,"Manhattan","East Chelsea","10011","2015/3/17 21:51",35.1,"N/A",""
"6137","B02598",582,2015,3,17,22,"Manhattan","Lower East Side","10002","2015/3/17 22:51",34,"N/A",""
"6138","B02598",407,2015,3,17,23,"Manhattan","Penn Station/Madison Sq West","10001","2015/3/17 23:51",34,"N/A",""
"6139","B02598",243,2015,3,18,0,"Manhattan","Upper East Side North","10075","2015/3/18 0:51",34,"N/A",""
"6140","B02598",133,2015,3,18,1,"Queens","JFK Airport","11430","2015/3/18 1:51",32,"N/A",""
"6141","B02598",72,2015,3,18,2,"Brooklyn","Ocean Hill","11230","2015/3/18 2:51",32,"N/A",""
"6142","B02598",45,2015,3,18,3,"Manhattan","Midtown East","10022","2015/3/18 3:51",32,"N/A",""
"6143","B02598",61,2015,3,18,4,"Brooklyn","Park Slope","11215","2015/3/18 4:51",30.9,"N/A",""
"6144","B02598",91,2015,3,18,5,"Manhattan","Midtown South","10036","2015/3/18 5:51",30,"N/A",""
"6145","B02598",200,2015,3,18,6,"Brooklyn","Bushwick South","11221","2015/3/18 6:51",30,"N/A",""
"6146","B02598",282,2015,3,18,7,"Manhattan","Hamilton Heights","10031","2015/3/18 7:51",30,"N/A",""
"6147","B02598",427,2015,3,18,8,"Queens","LaGuardia Airport","11371","2015/3/18 8:51",30,"N/A",""
"6148","B02598",411,2015,3,18,9,"Manhattan","Stuy Town/Peter Cooper Village","10009","2015/3/18 9:51",32,"N/A",""
"6149","B02598",322,2015,3,18,10,"Queens","LaGuardia Airport","11371","2015/3/18 10:51",34,"N/A",""
"6150","B02598",282,2015,3,18,11,"Manhattan","Central Harlem","10035","2015/3/18 11:51",35.1,"N/A",""
"6151","B02598",282,2015,3,18,12,"Manhattan","Clinton East","10019","2015/3/18 12:51",35.1,"N/A",""
"6152","B02598",290,2015,3,18,13,"Manhattan","Union Sq","10003","2015/3/18 13:51",36,"N/A",""
"6153","B02598",312,2015,3,18,14,"Manhattan","Hudson Sq","10013","2015/3/18 14:51",39,"N/A",""
"6154","B02598",369,2015,3,18,15,"Manhattan","Central Harlem North","10035","2015/3/18 15:51",37,"N/A",""
"6155","B02598",389,2015,3,18,16,"Brooklyn","Ocean Parkway South","11218","2015/3/18 16:51",37,"N/A",""
"6156","B02598",498,2015,3,18,17,"Manhattan","SoHo","10013","2015/3/18 17:51",36,"N/A",""
"6157","B02598",564,2015,3,18,18,"Manhattan","Upper West Side North","10024","2015/3/18 18:51",35.1,"N/A",""
"6158","B02598",644,2015,3,18,19,"Queens","Long Island City/Hunters Point","11101","2015/3/18 19:51",33.1,"N/A",""
"6159","B02598",585,2015,3,18,20,"Manhattan","Midtown North","10036","2015/3/18 20:51",32,"N/A",""
"6160","B02598",594,2015,3,18,21,"Queens","JFK Airport","11430","2015/3/18 21:51",30.9,"N/A",""
"6161","B02598",513,2015,3,18,22,"Manhattan","East Village","10009","2015/3/18 22:51",30.9,"N/A",""
"6162","B02598",408,2015,3,18,23,"Manhattan","Midtown Center","10176","2015/3/18 23:51",30,"N/A",""
"6163","B02598",255,2015,3,19,0,"Queens","JFK Airport","11430","2015/3/19 0:51",30.9,"N/A",""
"6164","B02598",124,2015,3,19,1,"Manhattan","Flatiron","10010","2015/3/19 1:51",30,"N/A",""
"6165","B02598",72,2015,3,19,2,"Brooklyn","Stuyvesant Heights","11221","2015/3/19 2:51",30,"N/A",""
"6166","B02598",50,2015,3,19,3,"Manhattan","TriBeCa/Civic Center","11201","2015/3/19 3:51",30,"N/A",""
"6167","B02598",72,2015,3,19,4,"Brooklyn","Sunset Park East","11220","2015/3/19 4:51",30,"N/A",""
"6168","B02598",98,2015,3,19,5,"Brooklyn","Clinton Hill","11238","2015/3/19 5:51",28.9,"N/A",""
"6169","B02598",208,2015,3,19,6,"Manhattan","Alphabet City","10009","2015/3/19 6:51",28.9,"N/A",""
"6170","B02598",300,2015,3,19,7,"Manhattan","Yorkville West","10028","2015/3/19 7:51",30,"N/A",""
"6171","B02598",465,2015,3,19,8,"Queens","LaGuardia Airport","11371","2015/3/19 8:51",30.9,"N/A",""
"6172","B02598",438,2015,3,19,9,"Manhattan","Murray Hill","10016","2015/3/19 9:51",33.1,"N/A",""
"6173","B02598",336,2015,3,19,10,"Manhattan","Alphabet City","10009","2015/3/19 10:51",36,"N/A",""
"6174","B02598",292,2015,3,19,11,"Manhattan","East Village","10009","2015/3/19 11:51",37,"N/A",""
"6175","B02598",296,2015,3,19,12,"Manhattan","Hudson Sq","10013","2015/3/19 12:51",37.9,"N/A",""
"6176","B02598",290,2015,3,19,13,"Manhattan","Midtown Center","10176","2015/3/19 13:51",41,"N/A",""
"6177","B02598",323,2015,3,19,14,"Manhattan","Two Bridges/Seward Park","10002","2015/3/19 14:51",41,"N/A",""
"6178","B02598",422,2015,3,19,15,"Manhattan","Upper East Side South","10075","2015/3/19 15:51",42.1,"N/A",""
"6179","B02598",480,2015,3,19,16,"Brooklyn","Flatbush/Ditmas Park","11226","2015/3/19 16:51",42.1,"N/A",""
"6180","B02598",541,2015,3,19,17,"Brooklyn","Greenpoint","11222","2015/3/19 17:51",39.9,"N/A",""
"6181","B02598",622,2015,3,19,18,"Manhattan","Clinton West","10019","2015/3/19 18:51",39.9,"N/A",""
"6182","B02598",651,2015,3,19,19,"Queens","JFK Airport","11430","2015/3/19 19:51",39.9,"N/A",""
"6183","B02598",654,2015,3,19,20,"Manhattan","Flatiron","10010","2015/3/19 20:51",39,"N/A",""
"6184","B02598",661,2015,3,19,21,"Manhattan","UN/Turtle Bay South","10017","2015/3/19 21:51",37.9,"N/A",""
"6185","B02598",588,2015,3,19,22,"Manhattan","Penn Station/Madison Sq West","10001","2015/3/19 22:51",37,"N/A",""
"6186","B02598",486,2015,3,19,23,"Manhattan","Midtown South","10036","2015/3/19 23:51",36,"N/A",""
"6187","B02598",295,2015,3,20,0,"Manhattan","Lower East Side","10002","2015/3/20 0:51",35.1,"N/A",""
"6188","B02598",172,2015,3,20,1,"Manhattan","Midtown North","10036","2015/3/20 1:51",34,"N/A",""
"6189","B02598",115,2015,3,20,2,"Manhattan","Upper East Side North","10075","2015/3/20 2:51",35.1,"N/A",""
"6190","B02598",68,2015,3,20,3,"Manhattan","Greenwich Village South","10014","2015/3/20 3:51",34,"N/A",""
"6191","B02598",100,2015,3,20,4,"Manhattan","Lincoln Square West","10023","2015/3/20 4:51",34,"N/A",""
"6192","B02598",98,2015,3,20,5,"Queens","Saint Albans","11434","2015/3/20 5:51",33.1,"N/A",""
"6193","B02598",165,2015,3,20,6,"Queens","LaGuardia Airport","11371","2015/3/20 6:51",34,"N/A",""
"6194","B02598",323,2015,3,20,7,"Manhattan","East Village","10009","2015/3/20 7:51",34,"N/A",""
"6195","B02598",470,2015,3,20,8,"Manhattan","Gramercy","10017","2015/3/20 8:51",36,"N/A",""
"6196","B02598",449,2015,3,20,9,"Manhattan","Clinton West","10019","2015/3/20 9:51",37,"N/A",""
"6197","B02598",328,2015,3,20,10,"Manhattan","Upper East Side North","10075","2015/3/20 10:51",37,"N/A",""
"6198","B02598",891,2015,3,20,11,"Brooklyn","East Williamsburg","11211","2015/3/20 11:19",37,"0",""
"6199","B02598",966,2015,3,20,12,"Manhattan","Upper West Side North","10024","2015/3/20 12:07",35.1,"0.01","Snow"
"6200","B02598",364,2015,3,20,13,"Manhattan","Murray Hill","10016","2015/3/20 13:51",32,"0.06","Fog-Snow"
"6201","B02598",485,2015,3,20,14,"Manhattan","Penn Station/Madison Sq West","10001","2015/3/20 14:51",32,"0.07","Fog-Snow"
"6202","B02598",541,2015,3,20,15,"Manhattan","SoHo","10013","2015/3/20 15:51",30.9,"0.06","Fog-Snow"
"6203","B02598",604,2015,3,20,16,"Manhattan","Upper West Side South","10024","2015/3/20 16:51",30.9,"0.03","Fog-Snow"
"6204","B02598",740,2015,3,20,17,"Manhattan","Hudson Sq","10013","2015/3/20 17:51",30,"0.06","Fog-Snow"
"6205","B02598",875,2015,3,20,18,"Queens","Old Astoria","11378","2015/3/20 18:51",30,"0.04","Snow"
"6206","B02598",3624,2015,3,20,19,"Brooklyn","Carroll Gardens","11231","2015/3/20 19:51",30,"0.03","Snow"
"6207","B02598",798,2015,3,20,20,"Manhattan","Gramercy","10017","2015/3/20 20:51",30,"0.02","Snow"
"6208","B02598",1366,2015,3,20,21,"Manhattan","Stuy Town/Peter Cooper Village","10009","2015/3/20 21:51",28.9,"0",""
"6209","B02598",1312,2015,3,20,22,"Manhattan","Clinton East","10019","2015/3/20 22:51",28.9,"N/A",""
"6210","B02598",1268,2015,3,20,23,"Manhattan","Sutton Place/Turtle Bay North","10022","2015/3/20 23:51",28.9,"N/A",""
"6211","B02598",485,2015,3,21,0,"Queens","Sunnyside","11104","2015/3/21 0:51",28.9,"N/A",""
"6212","B02598",704,2015,3,21,1,"Manhattan","Lower East Side","10002","2015/3/21 1:51",28.9,"0",""
"6213","B02598",454,2015,3,21,2,"Manhattan","Midtown South","10036","2015/3/21 2:51",28.9,"N/A",""
"6214","B02598",258,2015,3,21,3,"Manhattan","East Chelsea","10011","2015/3/21 3:18",28.9,"N/A",""
"6215","B02598",228,2015,3,21,4,"Queens","Ridgewood","11385","2015/3/21 4:51",28.9,"N/A",""
"6216","B02598",273,2015,3,21,5,"Manhattan","Central Harlem","10035","2015/3/21 5:51",28.9,"N/A",""
"6217","B02598",306,2015,3,21,6,"Bronx","Williamsbridge/Olinville","10461","2015/3/21 6:51",28.9,"N/A",""
"6218","B02598",136,2015,3,21,7,"Manhattan","Central Park","10019","2015/3/21 7:51",30,"N/A",""
"6219","B02598",516,2015,3,21,8,"Manhattan","Battery Park City","10080","2015/3/21 8:51",33.1,"N/A",""
"6220","B02598",241,2015,3,21,9,"Manhattan","Manhattan Valley","10025","2015/3/21 9:51",36,"N/A",""
"6221","B02598",324,2015,3,21,10,"Bronx","Kingsbridge Heights","10463","2015/3/21 10:51",37.9,"N/A",""
"6222","B02598",334,2015,3,21,11,"Manhattan","Clinton East","10019","2015/3/21 11:51",39,"N/A",""
"6223","B02598",342,2015,3,21,12,"Manhattan","UN/Turtle Bay South","10017","2015/3/21 12:51",39.9,"N/A",""
"6224","B02598",309,2015,3,21,13,"Brooklyn","Downtown Brooklyn/MetroTech","11201","2015/3/21 13:51",41,"N/A",""
"6225","B02598",329,2015,3,21,14,"Manhattan","Penn Station/Madison Sq West","10001","2015/3/21 14:51",43,"N/A",""
"6226","B02598",728,2015,3,21,15,"Queens","Jackson Heights","11372","2015/3/21 15:51",43,"N/A",""
"6227","B02598",414,2015,3,21,16,"Manhattan","Midtown Center","10176","2015/3/21 16:51",45,"N/A",""
"6228","B02598",475,2015,3,21,17,"Manhattan","Lenox Hill West","10065","2015/3/21 17:51",44.1,"N/A",""
"6229","B02598",557,2015,3,21,18,"Brooklyn","Williamsburg (South Side)","11211","2015/3/21 18:51",45,"N/A",""
"6230","B02598",596,2015,3,21,19,"Manhattan","Greenwich Village South","10014","2015/3/21 19:51",46,"N/A",""
"6231","B02598",583,2015,3,21,20,"Queens","JFK Airport","11430","2015/3/21 20:51",46.9,"N/A",""
"6232","B02598",508,2015,3,21,21,"Brooklyn","Stuyvesant Heights","11221","2015/3/21 21:51",46,"N/A",""
"6233","B02598",606,2015,3,21,22,"Manhattan","Yorkville East","10028","2015/3/21 22:51",45,"N/A",""
"6234","B02598",629,2015,3,21,23,"Manhattan","Clinton West","10019","2015/3/21 23:51",43,"N/A",""
"6235","B02598",607,2015,3,22,0,"Brooklyn","Greenpoint","11222","2015/3/22 0:51",42.1,"N/A",""
"6236","B02598",462,2015,3,22,1,"Brooklyn","Sunset Park West","11220","2015/3/22 1:51",39.9,"N/A",""
"6237","B02598",344,2015,3,22,2,"Queens","Rego Park","11374","2015/3/22 2:51",37.9,"N/A",""
"6238","B02598",207,2015,3,22,3,"Manhattan","East Chelsea","10011","2015/3/22 3:51",37,"N/A",""
"6239","B02598",144,2015,3,22,4,"Manhattan","Battery Park City","10080","2015/3/22 4:51",35.1,"N/A",""
"6240","B02598",111,2015,3,22,5,"Manhattan","Lenox Hill East","10065","2015/3/22 5:51",33.1,"N/A",""
"6241","B02598",114,2015,3,22,6,"Manhattan","Kips Bay","10016","2015/3/22 6:51",32,"N/A",""
"6242","B02598",82,2015,3,22,7,"Brooklyn","Bushwick North","11221","2015/3/22 7:51",33.1,"N/A",""
"6243","B02598",116,2015,3,22,8,"Manhattan","Central Harlem North","10035","2015/3/22 8:51",34,"N/A",""
"6244","B02598",207,2015,3,22,9,"Manhattan","Midtown South","10036","2015/3/22 9:51",36,"N/A",""
"6245","B02598",276,2015,3,22,10,"Manhattan","Upper East Side South","10075","2015/3/22 10:51",37.9,"N/A",""
"6246","B02598",311,2015,3,22,11,"Brooklyn","Park Slope","11215","2015/3/22 11:51",39,"N/A",""
"6247","B02598",340,2015,3,22,12,"Manhattan","Kips Bay","10016","2015/3/22 12:51",39.9,"N/A",""
"6248","B02598",352,2015,3,22,13,"Manhattan","UN/Turtle Bay South","10017","2015/3/22 13:51",41,"N/A",""
"6249","B02598",331,2015,3,22,14,"Brooklyn","Park Slope","11215","2015/3/22 14:51",41,"N/A",""
"6250","B02598",335,2015,3,22,15,"Manhattan","West Chelsea/Hudson Yards","10014","2015/3/22 15:51",39.9,"N/A",""
"6251","B02598",357,2015,3,22,16,"Brooklyn","Downtown Brooklyn/MetroTech","11201","2015/3/22 16:51",39,"N/A",""
